participant_id	advert_variant	product_category	trait_openness	trait_conscientiousness	trait_extraversion	trait_agreeableness	trait_neuroticism	advert_attitude
kovl7	control	productivity_apps	3.52083333333333	3.14583333333333	3.58333333333333	3.55458333333333	3.33333333333333	12.497775
v27fo	treatment	accessories_tech	4.02083333333333	3.10416666666667	3.77083333333333	3.39583333333333	3.02083333333333	15.048703666311612
kr0lq	treatment	social_events	3.75	2.97916666666667	3.3125	3.4375		15.280362303506756
b33g9	treatment	travel_experiential	3.5625	3.4375	3.52083333333333	3.64583333333333	2.66666666666667	14.59720543963326
mwi5d	treatment	social_events	3.70833333333333	2.97916666666667	4.1875	4.02083333333333	2.64583333333333	16.547271284058265
eqof1	control	productivity_apps	4.04166666666667		3.41666666666667		2.60416666666667	12.283671
nt2dv	treatment	luxury_fashion	4.08333333333333	3.54166666666667	3.95833333333333	3.27083333333333	2.1875	13.832101753151465
enu4e	treatment	travel_experiential	3.41666666666667	2.5625		3.1875	3.29166666666667	12.972006799662509
93t2i	treatment	travel_experiential	4.10416666666667	2.91666666666667	2.74416666666667		3.6875	13.301221658723257
cif60	treatment	productivity_apps	3.10416666666667	3.39583333333333	3.35416666666667	3.35416666666667	3.39583333333333	13.848732265284553
kf166	treatment	accessories_tech	3.41666666666667	3.04166666666667	3.66666666666667	3.70833333333333	2.72916666666667	13.517737150298437
04u8d	treatment	luxury_fashion	3.5625		2.95833333333333	3.75	3.6875	11.915540474131705
y3qb8	treatment	travel_experiential	3.39583333333333	3.27083333333333	3.3125	3.47916666666667	2.83333333333333	16.047495076907392
oie37	control	accessories_tech		2.8125	3.58333333333333	3.7875	2.33333333333333	11.93432
akity	control	accessories_tech	3.61041666666667	3.16666666666667	3.5	2.8125	3.29166666666667	12.495644
l5wfa	treatment	travel_experiential	2.875	3.72916666666667	3.25	3.27083333333333	2.58333333333333	14.447418976673422
r0mwh	control	travel_experiential	3.3125	3.60416666666667	3.79166666666667	3.66666666666667	2.3125	17.648747
ycb96	treatment	luxury_fashion		3.35416666666667	3.47916666666667	3.08333333333333	3.5	14.8323391051483
i0fja	control	accessories_tech	2.9375	3.20833333333333	2.33333333333333	3.375	3.625	11.761772
pm7tk	control	accessories_tech	3.47916666666667	3.85416666666667	3.6875	3.5	2.29166666666667	13.409366
jc27f	control	accessories_tech	3.41666666666667	3.14875	3.45833333333333	3.22916666666667	2.8125	12.474701
rexba	control	social_events	3.16666666666667	3.125	3.25	3.4375	3.04166666666667	12.444995
nsghi	control	social_events	3.10416666666667	3.3125	3.89583333333333	3.25	3.47916666666667	12.897417
psvq3	control	luxury_fashion	4.125	2.838125	2.97916666666667	3.27083333333333	3.10416666666667	27.61855753019815
3ohbo	treatment	luxury_fashion	3.0625	3.0	2.41666666666667	3.5625	3.52083333333333	11.950084485298857
c3j7e	treatment		3.29166666666667	3.5625	3.6875	2.8125	2.3125	14.239058126860336
cdlib	control	luxury_fashion	3.3125	3.27083333333333	3.0	3.33333333333333	2.79166666666667	12.483804
cepgv	treatment	productivity_apps	4.08333333333333	3.125	4.16666666666667	3.10416666666667	3.14583333333333	12.414489651955204
6x8u0	control	productivity_apps	3.08333333333333	3.0	2.58333333333333	3.45833333333333	3.58333333333333	15.426025
jcjyd	treatment	travel_experiential	3.49375	4.22916666666667	2.52083333333333	4.0625	2.89583333333333	12.466919264334713
tlpjf	treatment	productivity_apps	3.25	3.72916666666667	3.66666666666667	3.58333333333333	3.14583333333333	12.641462509600172
05whe	control	travel_experiential	3.45833333333333	3.33333333333333	3.5625	3.70833333333333	2.39583333333333	15.805001
dkjog	control	luxury_fashion	3.54166666666667	3.16666666666667	3.66666666666667	3.16666666666667	2.75	14.529882
3x8gd	control	luxury_fashion	3.125	3.22916666666667	3.35416666666667	3.29166666666667	3.0	3.188141094195189
52zzi	treatment	social_events	3.77083333333333	2.9375	3.375	3.5625	2.91666666666667	16.12547775775255
czx4v	control	travel_experiential	3.79166666666667	2.75	4.02083333333333	2.58520833333333	2.14875	15.765540999999999
3njyg	control	travel_experiential	3.5625	3.0625	3.77083333333333	3.5	3.20833333333333	13.0184
7ncmc	treatment	travel_experiential	3.25	2.79166666666667	3.41666666666667		3.8125	13.384559342479509
xflur	treatment	productivity_apps	3.8125	2.54166666666667	3.5625	3.4375		12.141155737281679
0a2ux	control	productivity_apps		3.27083333333333	3.45833333333333	2.97916666666667	3.20833333333333	12.352819
nofrd	control	travel_experiential	3.58333333333333	2.97916666666667	3.64583333333333	3.0625	2.95833333333333	16.462164
s2d5o	treatment	luxury_fashion	3.3125	3.1875	3.9375	3.33333333333333	2.79166666666667	14.592317834449315
rv8m0	treatment	accessories_tech	3.6875	3.45833333333333	3.625	3.52083333333333	2.66666666666667	13.884630478057463
lmxub	treatment	luxury_fashion	4.3125	2.75	3.85416666666667	3.54166666666667	2.75	16.836380868943767
keb9u	control	social_events	3.83333333333333	3.3125	3.10416666666667	3.83333333333333	2.54166666666667	14.356088
ifvey	treatment	luxury_fashion	3.25	2.79166666666667	2.35416666666667	3.25	3.5625	12.963389441471728
fn6vj	control	luxury_fashion	3.1875	3.08333333333333	3.35416666666667	3.33333333333333	1.89583333333333	12.91435
7ig5z	control	social_events	2.95833333333333	3.45833333333333	3.39583333333333	2.97916666666667	2.83333333333333	14.277265
36xsg	treatment	social_events	3.95833333333333	3.22916666666667	3.1875	3.39583333333333	2.60416666666667	13.522864807520653
agtwi	control	social_events	3.44979166666667	3.54166666666667	3.39229166666667	3.625	2.64583333333333	13.884723000000001
twzxh	control	travel_experiential	3.83333333333333	2.89583333333333	3.47916666666667		3.5	13.531541
0hc8y	control	social_events	3.89583333333333	3.47916666666667	3.1875	4.16666666666667	3.1875	13.289951
ctymg	control	productivity_apps	4.0	3.10416666666667	3.39583333333333		3.08333333333333	13.650746999999999
j1uia	treatment	social_events	3.54166666666667	2.625	3.47916666666667	3.4375	2.52083333333333	14.368387236329827
eqmuv	treatment	travel_experiential	3.66666666666667	3.14583333333333	3.31520833333333	3.54166666666667		16.053917447659313
316ku	treatment	travel_experiential		2.64583333333333	3.77083333333333	3.83333333333333	2.47916666666667	
a50lz	control	accessories_tech	3.5	3.39583333333333	3.39583333333333	3.52083333333333	2.75	14.728968
515e7	treatment	travel_experiential		3.4375	3.16666666666667	3.70833333333333	3.91666666666667	13.617294779766837
31dq2	control	social_events	3.16666666666667	2.83333333333333	3.1875	3.85416666666667	3.27083333333333	14.325702
jrbok	control	social_events	3.52083333333333	3.45833333333333	3.57770833333333	3.79166666666667	2.29166666666667	15.262345
cu7t1	treatment	accessories_tech		3.70833333333333	3.08333333333333	3.04166666666667	2.375	13.110057181434545
phjmd	treatment	travel_experiential	3.5	2.6875	3.70833333333333	3.54166666666667	3.125	12.823517660274693
ku3jd	treatment	accessories_tech	3.97916666666667	4.125	3.39583333333333	3.6875	2.83333333333333	15.527918813443021
5y9nl	treatment	travel_experiential	4.02083333333333	3.25	4.16666666666667		2.64583333333333	17.63065477532224
hj2uv	treatment	luxury_fashion	4.20833333333333	3.5	3.375	3.70833333333333	3.47916666666667	12.953293563273302
coylr	treatment	accessories_tech	2.89583333333333	3.0625	3.5	3.66666666666667	2.52083333333333	15.020458536718781
92m2c	treatment	productivity_apps	3.75		3.29166666666667	3.29166666666667	2.85416666666667	
xptkp	treatment	travel_experiential	3.58333333333333	3.39583333333333	3.66666666666667	3.45833333333333	2.08333333333333	14.632887427523375
mosee	control	social_events	4.1875	3.22916666666667	3.64583333333333	3.08333333333333	2.79166666666667	13.935121
hcnsv	treatment	accessories_tech	3.72916666666667	2.125	3.54166666666667	3.08333333333333	2.9375	
mlc91	treatment		3.60416666666667	3.20833333333333	3.79166666666667	3.75	2.70833333333333	
vk7bg	treatment	social_events	3.60208333333333	2.79166666666667	3.97916666666667	3.58333333333333	3.654375	17.608944550124463
0mz5g	control	social_events	3.5625	3.27083333333333	4.0	3.5	2.45833333333333	14.245370000000001
dk5q5	control	luxury_fashion	3.83333333333333	3.54166666666667	3.54166666666667	3.54166666666667	2.52083333333333	14.049206
y02bx	control	productivity_apps	3.625	3.29166666666667	2.64583333333333	2.52083333333333	3.875	
f7rpq	control	accessories_tech		3.5	3.22916666666667	3.375	2.64583333333333	13.248205
rg9vq	treatment		4.0	3.58333333333333	3.85416666666667	3.16666666666667	2.54166666666667	14.920536048371247
7u7mc	control	productivity_apps	4.25	3.39583333333333	3.70833333333333	2.97916666666667	2.95833333333333	13.213474
26cdu	control	productivity_apps	3.60416666666667	2.96166666666667	3.20833333333333	3.52083333333333	3.22916666666667	13.163089
8fj8u	control	social_events	4.1875	3.1875	2.85416666666667	4.27083333333333		12.752762
auotj	treatment	travel_experiential	4.125	3.54166666666667		3.70833333333333	2.9375	15.30211877906731
3wt5s	control	travel_experiential	4.10416666666667	3.27083333333333	4.02083333333333		2.72916666666667	15.845022
7pmb6	control	luxury_fashion	3.8125	2.58333333333333	3.83333333333333	2.97916666666667	2.75	15.172526000000001
7tbti	control	productivity_apps	3.41666666666667	3.29166666666667		2.89583333333333	2.20833333333333	11.673796
x0jc7	control	social_events	3.72916666666667	3.41666666666667	3.8125	3.16666666666667	2.45833333333333	
ewtoh	control	social_events	3.41666666666667	2.79166666666667	3.22916666666667	3.39583333333333	3.0625	12.443512
57na3	treatment	accessories_tech	3.72916666666667	3.4375	3.45833333333333		2.54166666666667	15.004622547122402
r0pjg	control	accessories_tech	3.25	3.1875	3.875	2.375	2.27083333333333	12.928593
kaav5	control	luxury_fashion	3.4375	3.54166666666667	3.20833333333333	3.72916666666667	2.95833333333333	29.365980048559322
txoo3	control	productivity_apps	3.5	2.77083333333333	3.125	2.91666666666667	3.47916666666667	13.007937
ozc5l	control	productivity_apps	3.875	3.14583333333333	3.64583333333333	3.83333333333333	3.02083333333333	13.551309
bkpuv	control	travel_experiential	3.5625	3.41666666666667	3.33333333333333	3.5	2.58333333333333	13.135378
bvkde	control	accessories_tech	3.29166666666667	3.29166666666667	3.375	3.16666666666667	2.95833333333333	13.886585
tquim	control	productivity_apps	4.04166666666667	3.0625	3.47916666666667	3.70833333333333		13.036773
2btiz	treatment	travel_experiential	3.35416666666667	2.83333333333333	3.14583333333333	3.83333333333333	3.27083333333333	13.698822016051594
54fph	treatment	travel_experiential	4.02083333333333	3.20833333333333	3.02083333333333	3.875	2.8125	14.50174104662197
aumhk	treatment	luxury_fashion	3.72916666666667	2.95833333333333	4.1875	2.5625	2.54166666666667	15.217528780551842
6dty2	treatment	social_events	3.27083333333333	2.8125	3.72916666666667	3.58520833333333	2.85708333333333	14.39893824268194
mmb9q	control	social_events	3.41666666666667	3.33333333333333	3.60416666666667	3.54166666666667	2.47916666666667	13.466168
mpmkb	treatment	social_events	3.64583333333333	3.16666666666667	3.89583333333333		3.25	
qsq33	treatment	accessories_tech	3.16666666666667	3.125	3.27083333333333	2.89583333333333		14.36558577721354
fhh06	control	social_events		3.70833333333333	4.0625	3.72916666666667	2.77083333333333	16.898343
j3pzm	treatment		3.33333333333333	3.14583333333333	3.35416666666667	3.64583333333333	2.97916666666667	14.513332593155909
f76g8	treatment	accessories_tech	3.66666666666667	3.625	3.60416666666667		2.8125	14.591362315444066
wv90l	treatment	travel_experiential	3.96375	2.97916666666667	3.70833333333333	2.75	3.22916666666667	14.42666220603897
7b3z5	control	accessories_tech	3.77083333333333	3.125	3.625	3.89583333333333	3.125	14.19161
q7bda	control	travel_experiential	3.20833333333333	3.35416666666667	3.60416666666667	2.77083333333333	3.02083333333333	12.191911000000001
j5ihn	control	accessories_tech	3.95833333333333	3.79166666666667	3.8125	3.89583333333333	1.9375	13.330703
rvtza	control	productivity_apps	4.14583333333333	3.39583333333333	3.8125	3.89583333333333	3.0	11.746669
mrxlo	control	social_events	3.5625	2.6875	2.75	3.04166666666667	3.10416666666667	21.790838666713917
msb9s	treatment	social_events	3.1875	3.47916666666667		3.0625	2.6875	13.225188355784713
vf5zh	treatment	accessories_tech	3.25	2.70833333333333	3.39583333333333	2.66666666666667	2.66666666666667	14.231588191741253
33txf	control	social_events	3.4375	3.5	3.66666666666667	3.5	2.125	13.5719
3ej2b	treatment	accessories_tech	3.41666666666667	3.75	4.08333333333333		2.20833333333333	13.192382654324092
xc1l8	treatment	accessories_tech	3.4375	3.77083333333333	3.35416666666667	3.376875	2.67041666666667	14.523514302154572
6hwnw	control	travel_experiential	3.5	3.58333333333333	3.02083333333333	3.41666666666667	2.58333333333333	16.04151
08gt2	control	luxury_fashion	3.95833333333333	2.74125	3.58333333333333	3.29354166666667	3.85708333333333	12.268182
xax91	treatment	luxury_fashion	3.22916666666667	3.5625	3.60416666666667	3.125	3.14583333333333	14.527024325352413
nzhcx	control	productivity_apps	3.0625	3.0625	3.16666666666667	3.02083333333333	2.79166666666667	11.526584
o77rc	control	productivity_apps	3.39583333333333	3.25	3.40125	3.5	2.52083333333333	12.501403
g5foy	treatment	luxury_fashion	3.27083333333333	2.9375	3.58333333333333	2.9375	2.70833333333333	15.527065141407284
i2ow3	treatment	productivity_apps	4.05770833333333	4.0625	3.41666666666667	3.77083333333333	2.25	16.404356407200375
jhqr5	treatment	luxury_fashion	3.625	3.22916666666667	3.8125	3.60416666666667	2.79166666666667	13.30814738465195
u57np	control	productivity_apps		3.0625	3.35416666666667	3.04166666666667	3.29166666666667	12.182881
s6rjf	treatment	social_events	3.52083333333333	2.79166666666667	3.5625	3.16666666666667	2.89583333333333	13.98916656689663
mdeg2	treatment	travel_experiential	3.35416666666667	3.25	3.6875	3.626875	2.58625	13.64297303014964
v1a49	treatment	accessories_tech	3.29166666666667	3.70833333333333		3.9375	2.125	13.888899309243982
avt88	control	social_events	3.58333333333333	3.35416666666667	3.5	3.625	3.33333333333333	13.942546
sxexm	treatment	productivity_apps	3.5625	3.125	3.5	3.3125	2.66666666666667	12.52502103957747
cs6es	treatment	travel_experiential	4.08333333333333	3.14583333333333	3.41666666666667	3.39583333333333	3.125	15.294335844448861
0wgbn	treatment	accessories_tech	3.89583333333333	3.10416666666667	3.29166666666667	4.0	3.75	14.275438597940633
6y5w8	treatment	social_events	2.91666666666667	2.95833333333333	3.625	2.95833333333333	2.60333333333333	13.146289557262266
gbt0z	treatment	productivity_apps	2.64583333333333		2.52083333333333		3.125	13.742816147835825
u41pp	control	social_events	3.83333333333333	3.52083333333333	2.77083333333333	2.72916666666667	3.70833333333333	12.562642
egdgn	control	travel_experiential	3.58333333333333	3.02083333333333	3.97916666666667	2.77083333333333	2.70833333333333	15.192537999999999
ob9zi	treatment	luxury_fashion	3.33333333333333	3.89583333333333	3.20833333333333	3.95833333333333		14.150330126524347
qrqxm	control	travel_experiential	3.0625	3.70833333333333	3.39583333333333	3.9375	2.5625	14.472179
cg51o	control	productivity_apps	3.54166666666667	2.89583333333333	3.375	3.16666666666667	3.6875	12.039384
r1jk8	treatment	accessories_tech	3.5	3.4375	3.45833333333333	3.8125		13.404219300598847
zd2x3	treatment	luxury_fashion	3.47916666666667	3.02083333333333		3.35416666666667	3.0	
u6jgc	treatment	luxury_fashion	4.16666666666667	3.75	3.91666666666667	3.66666666666667	2.6875	15.146148758051044
nuoah	control	accessories_tech	3.91666666666667			3.47916666666667	2.91666666666667	14.912337
u764z	treatment	social_events	4.0625	2.83333333333333	3.8125	3.77083333333333	3.10416666666667	14.966879489867196
9dua7	treatment	accessories_tech	4.58333333333333	3.33333333333333	4.41666666666667		2.35416666666667	15.098285606008831
e2uz7	control	productivity_apps	2.875	3.35416666666667	2.8125	3.04166666666667	3.33333333333333	13.146186
poeyv	treatment	travel_experiential	3.72916666666667	3.25	3.66666666666667	3.52083333333333	2.20833333333333	14.656675556292363
agtb6	control	productivity_apps	2.97916666666667	3.77083333333333	3.0625	3.3125	3.04041666666667	14.722847
6pwrn	treatment	productivity_apps	4.0	3.27083333333333	3.8125	3.72916666666667	2.47916666666667	13.362010351695316
z2m5b	control	luxury_fashion	3.45833333333333	3.58333333333333		3.47916666666667	3.60416666666667	13.67547
tc1ks	treatment	accessories_tech	2.95833333333333	2.39583333333333	3.70833333333333	3.60416666666667	2.66666666666667	13.439966801697398
x9wko	control	travel_experiential	3.91666666666667	3.0625	3.25	2.8125	3.10416666666667	14.442899
6tik4	treatment	luxury_fashion	3.875	3.79166666666667	3.125	3.6875	2.89583333333333	12.466083282415418
su82f	control	social_events	4.10416666666667	2.58333333333333		3.83333333333333	3.3125	15.079806999999999
s6epf	treatment	luxury_fashion	3.58333333333333	3.375	3.83333333333333	2.70833333333333	3.14583333333333	14.016475229986796
4ec4j	control	social_events	3.625	3.45833333333333	3.9375	3.66666666666667	3.27083333333333	17.176873
pscpp	treatment	productivity_apps	3.33333333333333	3.02083333333333	3.75	3.64583333333333	2.60416666666667	12.503900695347076
prqoe	treatment	social_events	3.54166666666667	3.91666666666667	2.5625	3.52083333333333	2.35416666666667	12.02199510656397
76l30	control	luxury_fashion	3.22916666666667	2.97916666666667	3.75	3.33333333333333	2.95833333333333	12.416003
v4v4i	treatment	luxury_fashion	4.08333333333333	3.02083333333333	3.97916666666667	3.3125	3.0625	14.004485014832728
rr1dp	control	productivity_apps	3.29979166666667	2.75	3.5625	3.79166666666667	2.35416666666667	11.856017
4zyae	control	luxury_fashion	3.14583333333333	2.89583333333333	3.5625	3.45833333333333	2.54166666666667	13.686173
31ino	treatment	travel_experiential	3.83333333333333	2.75	3.20833333333333		3.02083333333333	13.75159208781936
awutx	control	social_events	3.16666666666667	3.02083333333333	3.60416666666667	3.54166666666667	2.70833333333333	13.966985000000001
i3nbq	treatment	social_events	3.41666666666667	3.20833333333333	3.57166666666667	2.97916666666667	3.0	14.958466368526175
e7nkc	control	productivity_apps		3.85416666666667	3.66666666666667	3.8125	2.25	13.229083
jhn03	control	productivity_apps	3.89583333333333	2.54166666666667	3.72916666666667	3.04166666666667	3.0625	11.489371
xei98	treatment	travel_experiential	3.60416666666667	3.41666666666667	3.33333333333333	3.33333333333333	2.83333333333333	13.11236275828202
vi8iy	treatment	travel_experiential	3.33333333333333	2.89583333333333	3.27083333333333	3.39583333333333	3.25	13.955169608212334
dxggg	control	productivity_apps	4.4375	2.83333333333333	3.02083333333333	3.4375	3.79166666666667	14.118749000000001
f71lv	control	travel_experiential	3.02083333333333	3.0625	3.33333333333333	3.72916666666667	2.97916666666667	
sgms7	control	accessories_tech	3.89583333333333	3.97916666666667	3.97916666666667	3.60416666666667	2.33333333333333	15.351441999999999
he7fd	control	social_events	3.58333333333333	3.58333333333333	3.41666666666667	3.41666666666667	2.77083333333333	13.697208
52qqs	control	accessories_tech	3.95833333333333	2.6875	3.72916666666667	3.0625	3.70833333333333	14.104039
u8tp9	treatment	accessories_tech	2.79104166666667	2.875	2.919375	2.9375	3.20833333333333	12.336431752233043
ordqn	treatment	accessories_tech		3.83333333333333	3.33333333333333	4.27083333333333	3.07125	14.049395082171575
uypdi	control	social_events	3.14583333333333	3.25	3.25	3.16666666666667	3.625	13.099599
5lalz	control	social_events	3.54166666666667	3.16666666666667	3.26625	3.54166666666667	3.20833333333333	13.732233
ochfc	treatment	travel_experiential	3.25	2.52083333333333	3.3125	3.35416666666667	2.64583333333333	13.568959301933152
4tqi4	control	travel_experiential	4.04166666666667	3.22916666666667	3.5625	3.75	2.85416666666667	17.88032
4bf12	control	luxury_fashion	3.92229166666667	2.66666666666667		3.27083333333333	3.16666666666667	11.552621
kep3v	control	accessories_tech	3.5625	4.0	3.45833333333333	3.875	2.16666666666667	13.781367
mkz58	control	luxury_fashion	3.6875	3.32104166666667	3.64583333333333		2.75	13.994615
c9ygr	treatment	travel_experiential	3.60416666666667	3.70833333333333	3.64583333333333	3.64583333333333	2.47916666666667	14.538503946475354
2uvq8	treatment	travel_experiential	3.8125	3.54166666666667	3.8125	3.47916666666667	2.02083333333333	16.100223724335365
eo0gr	control	luxury_fashion	3.41666666666667	3.375	2.79166666666667	3.29166666666667	3.125	11.928175
l2sh4	control	luxury_fashion	4.08333333333333	2.47916666666667	3.375	3.625	2.47916666666667	12.969201
laf0f	treatment	travel_experiential	4.08333333333333	3.16666666666667	3.52083333333333	3.89583333333333	3.20833333333333	15.545193575388549
n7e5g	control	accessories_tech	3.70833333333333	3.67979166666667	3.6875	3.60416666666667	2.20833333333333	15.652064
zu16s	treatment	travel_experiential	2.95833333333333	3.27083333333333	3.39583333333333	3.10416666666667		15.98007387015872
fyebx	control	luxury_fashion	3.4375	3.45833333333333	3.16666666666667	3.375	3.54166666666667	12.284597
k4ups	control	travel_experiential	3.20833333333333	3.60416666666667	3.33333333333333	3.35604166666667	3.08625	
rb9q3	control	productivity_apps	3.375	3.8125	3.64583333333333	3.47916666666667	3.08333333333333	12.235658
fe00h	treatment	productivity_apps	3.64583333333333	3.58333333333333	2.97916666666667	3.10416666666667	2.60416666666667	13.900548920449097
qjq5z	treatment	social_events		3.22916666666667	3.52083333333333	3.625	2.79166666666667	14.272998043699697
854ow	control	luxury_fashion	3.79166666666667	3.3125	3.875	3.8125	2.85416666666667	13.425965999999999
teq1q	treatment	social_events	3.04166666666667	3.1875	3.35416666666667	3.375	2.6875	13.616958544367261
8bxa2	control	travel_experiential	3.37291666666667	2.4375	3.66666666666667	3.16666666666667	2.6875	15.56233
r588a	control	productivity_apps	3.5625	3.375	3.41666666666667	3.60416666666667	2.39583333333333	13.745149
g4lqt	treatment	accessories_tech	3.79166666666667	2.97916666666667	3.45833333333333	3.4375	2.6875	15.315432887794287
n0jqv	control	accessories_tech	3.39583333333333	3.15958333333333	3.41666666666667	3.375	3.0	
40mrz	treatment	travel_experiential	3.41666666666667	2.45833333333333	3.0	3.41666666666667	3.39583333333333	12.455981988375381
hg03s	control	social_events	3.25	3.25	2.97916666666667	2.98104166666667	2.87791666666667	11.616828
9dopm	treatment	luxury_fashion	3.375	3.54166666666667	3.64583333333333	3.375	2.91666666666667	
j740x	treatment	travel_experiential	3.89583333333333	3.1875	3.9375	3.60604166666667	2.66958333333333	14.132384329831325
grcfm	treatment	travel_experiential	3.6875	3.27083333333333	3.45833333333333	3.0	2.70833333333333	15.69634991228043
j6496	control	luxury_fashion	3.35416666666667	3.60416666666667	3.22916666666667	3.20479166666667	2.1875	13.779354
ki224	treatment	social_events	3.75	3.14583333333333	3.72916666666667		2.85708333333333	14.569496375379586
de9bx	control	accessories_tech	4.04166666666667		3.75	4.0625	3.39583333333333	
zmg53	control	productivity_apps	3.89583333333333	4.41666666666667	3.95833333333333	4.02083333333333	1.64583333333333	14.027581
vcdz1	control	luxury_fashion	3.91666666666667	2.35416666666667	3.58333333333333	3.75	2.79166666666667	15.129549
2chlq	treatment	luxury_fashion	3.27083333333333	2.89583333333333	3.77083333333333	3.16125	2.73208333333333	13.169782862573557
d3e0n	treatment	luxury_fashion	2.88458333333333	3.14583333333333		3.1875	3.10416666666667	13.030207273550491
8at6o	treatment	social_events	3.16666666666667	3.1875	3.47916666666667	3.45833333333333	2.5625	14.998473526925771
gbuty	treatment	productivity_apps	3.5625	3.4375	3.5625	3.45833333333333	3.14583333333333	13.941830502077943
iz8iy	control	luxury_fashion	2.91666666666667	3.27083333333333	3.25	3.41666666666667	2.60416666666667	11.511565000000001
noitl	treatment	accessories_tech	3.375	2.9375	3.375	3.1875	2.4375	
phgyd	treatment	social_events	2.97916666666667	3.1875	3.125	3.3125	3.47916666666667	13.5392562349714
dgr9v	treatment	social_events	3.6875	2.8125	3.625	4.0	2.52083333333333	13.141028881645301
4f7m7	control	travel_experiential	3.27083333333333	3.16666666666667	3.14583333333333	3.5	2.60416666666667	13.67104
273th	control	social_events	3.5625	3.29166666666667	3.89583333333333	3.25	1.83333333333333	15.088913999999999
07815	treatment	productivity_apps	3.72916666666667	2.72916666666667	3.5	2.35416666666667	3.54166666666667	11.977240649888344
aeomk	control	accessories_tech	4.14583333333333	3.0625	3.54166666666667	3.625	2.0	13.178852
nz99h	control	accessories_tech	3.16666666666667	4.04166666666667	3.4375	3.64583333333333	3.02083333333333	13.921059
jzi85	control	productivity_apps	3.32854166666667		3.4375	3.04166666666667	3.0625	13.025442
j7ror	control	travel_experiential	4.0	4.08333333333333	3.08333333333333	3.58770833333333	2.33333333333333	13.797633
9htta	treatment	social_events	3.77083333333333	3.5625	3.4375	3.5	2.41666666666667	14.7890847477624
k2shc	control	travel_experiential	4.29166666666667	3.25	4.22916666666667	3.45833333333333	2.60416666666667	14.964819
stw2l	treatment	social_events	3.77	2.625	4.22916666666667	3.6875	2.9375	17.90921102898419
miv5n	control	luxury_fashion	3.97916666666667	3.77083333333333	3.79166666666667	3.25	2.29166666666667	14.398002
tulxp	treatment	accessories_tech	3.85416666666667		3.79166666666667	3.25	2.39583333333333	14.829450842041588
p7yf2	treatment	accessories_tech	3.59458333333333	3.5		3.35416666666667	2.625	13.57194290866019
hg637	treatment	accessories_tech	3.40375	3.40208333333333	3.20083333333333	3.44229166666667	2.83333333333333	13.856427933260434
9n791	treatment	luxury_fashion	3.5	3.5625	3.3125	3.625	2.83333333333333	13.93615917376362
69yrv	treatment	productivity_apps	3.625	3.0625	3.54166666666667	3.64583333333333	3.47916666666667	
psmeh	treatment	social_events	3.35416666666667	3.0	2.95833333333333	3.625	2.8125	12.081889904980669
j0g8e	treatment	accessories_tech	3.33333333333333	3.5	3.64583333333333	3.10416666666667	2.85416666666667	13.953974012464876
5l9vv	treatment	social_events	3.45916666666667	3.25		3.0625	2.70833333333333	
dv912	treatment	travel_experiential	3.5	3.1875	3.6875	3.375	2.79166666666667	13.552955881028625
7dc96	treatment	luxury_fashion	3.3125	3.39583333333333	3.0625	3.22916666666667		12.266021803099633
